techId,techTitle,domainId,domainTitle,projectId,projectTitle,link,difficulty
6350e7ef2d647258162c5a56,Full Stack Javascript,63515fbf2d647258162c5b65,Security,635160142d647258162c5b73,Full Stack Authentication System,https://drive.google.com/file/d/1SBL-8edTE10dDQRB5UbxUqWZhLVUTmER/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,6351606e2d647258162c5b79,Health & Fitness,6351608e2d647258162c5b7f,Gym Management System,https://drive.google.com/file/d/1h7QE28V2GK8t5Zo15XoS7GOqfKc3pTKa/view?usp=share_link,advanced
6350e7ef2d647258162c5a56,Full Stack Javascript,635161022d647258162c5b88,Travel & Tourism,635161252d647258162c5b8e,Hotel/Farm House Booking Management System,https://drive.google.com/file/d/1p3C8d75v_WKy9V1ddePd2anamaYdphz_/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,635161022d647258162c5b88,Travel & Tourism,635165fe2d647258162c5be7,Online Bus Booking Application,https://drive.google.com/file/d/1aKQTA_Kjaod6h3pPmN9s5ehokEIhnShk/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,6351614e2d647258162c5b91,Freelance,6351617f2d647258162c5b9a,Hourly RecruitmentApplication,https://drive.google.com/file/d/1PLuXcfPv17tu9N6cZEeGA-qGfacNZG-Z/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,6351622b2d647258162c5ba3,Information Technology,635162c22d647258162c5bab,HR Management System,https://drive.google.com/file/d/1-xvxbVWK-MHWJ7XgCQJ9R-x2aXlcl7mB/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,6351622b2d647258162c5ba3,Information Technology,635166182d647258162c5bea,Project Management Dashboard,https://drive.google.com/file/d/1_fphinNiff4mzcUOpMcT2UDTosHkC680/view?usp=share_link,advanced
6350e7ef2d647258162c5a56,Full Stack Javascript,6351622b2d647258162c5ba3,Information Technology,6351669f2d647258162c5bf9,Online Job Portal,https://drive.google.com/file/d/1OvXcGyMuKnfHIR-3CaeWQFxotglgVS6o/view?usp=share_link,advanced
6350e7ef2d647258162c5a56,Full Stack Javascript,635162c92d647258162c5bae,Transport,6351630b2d647258162c5bb7,Travel Management System,https://drive.google.com/file/d/1xRBQM56BphKNGOMdGAx1ERSiZiU7F1yi/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,635162c92d647258162c5bae,Transport,6351656a2d647258162c5bdb,Online Auction System,https://drive.google.com/file/d/1nLiZYJoFIRvQe79WaCnvJu-ECLed536_/view?usp=share_link,advanced
6350e7ef2d647258162c5a56,Full Stack Javascript,635162c92d647258162c5bae,Transport,635165a42d647258162c5be1,Online Booking System for Car Rentals,https://drive.google.com/file/d/1LBkXMgjj7IbvFQ9O6s9DCfbGdaiofkKq/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,6351640d2d647258162c5bc3,Entertainment,635164962d647258162c5bd2,Music Streaming Platform,https://drive.google.com/file/d/1pfV2IoPgGcFS0QMkPR9wrnKdzCaFCNYV/view?usp=share_link,advanced
6350e7ef2d647258162c5a56,Full Stack Javascript,6351640d2d647258162c5bc3,Entertainment,635166e12d647258162c5c06,Online Movie Rating/Review/Track System,https://drive.google.com/file/d/1lHplzHgEN4W5R7BKnu_239wUQqNkN4Su/view?usp=share_link,intermediate
6350e7ef2d647258162c5a56,Full Stack Javascript,6351640d2d647258162c5bc3,Entertainment,635167c42d647258162c5c0c,Online Movie Ticket Booking,https://drive.google.com/file/d/1Uv1pT-wFkvnfZfUQgZrGu5WySfqpCsxc/view?usp=share_link,advanced
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,6351217d2d647258162c5a73,Book Finder Application,https://drive.google.com/file/d/1VJwc4JFDHp2gRNAYzpoWNKwCK1qeSmlQ/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635121c42d647258162c5a76,Bookmark App,https://drive.google.com/file/d/1kI19wV527to-zr9HWGX0ujvNCDl02SMc/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635122112d647258162c5a79,Calculator App,https://drive.google.com/file/d/1HKocvadPewNEhh_rYr1vTnKPKvfW7rPy/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635122fa2d647258162c5a7c,Counter App,https://drive.google.com/file/d/1AsEJ-lCnSQ3nHtTDX0EWgBB7ljgBZgc8/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635123442d647258162c5a7f,Currency Converter,https://drive.google.com/file/d/1Vti_w5FT_11S2gDRuKd-wyxtYVd6rIeL/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635123d82d647258162c5a82,Dashboard,https://drive.google.com/file/d/1lgZ46MqdC375utxU-PUVOq63ANxtA3oR/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,6351282d2d647258162c5a85,Drum Kit,https://drive.google.com/file/d/1uSwQhRMIqngwbLWuXejgLTiOmP4KxgcG/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635129572d647258162c5a94,File Uploader App,https://drive.google.com/file/d/1F0vnqyWgQiemMDeHSULyPEjxrFgxUNZJ/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635129972d647258162c5a97,Forum Application,https://drive.google.com/file/d/1x9XqXCbDOzBxlkHikV4fzQuJu9GJtI8B/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,63512a3a2d647258162c5a9a,GitHub Issue Tracker,https://drive.google.com/file/d/1eYSh1iDlBuYS6Bn9ZSuDqCvh_9FCq8Jl/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,63512a7e2d647258162c5a9d,Link Shorter App,https://drive.google.com/file/d/1RbOkhB-BzHE1IUtKFXnTcFIggoKl8vow/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,63512b3b2d647258162c5aa0,Memory Card Game,https://drive.google.com/file/d/1uNK-H-HV7Zexg8RhuHfAbDgj-AldW7RT/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,63512ca22d647258162c5ac6,NoteApplication,https://drive.google.com/file/d/1aAurtksFPSA8xiA75OZt7nHYbCWYieWO/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,63512ce02d647258162c5ac9,Password Generator,https://drive.google.com/file/d/16ue6dRFOgCgGCUKNx4CZG8McMtrWgbsF/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,63512d282d647258162c5acc,Pomodoro Application,https://drive.google.com/file/d/1HKEvm_z-AELyE6KqpoFI_rlhCR1eysRG/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,6351377f2d647258162c5acf,Quiz App,https://drive.google.com/file/d/15Yq5lkP1hRrexDeFgogt31WZtM9gZC7O/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,635138ed2d647258162c5ad8,To-do list Application,https://drive.google.com/file/d/1Rs5mDtB23ms6rp7EdYN_jv3oimJQgZfh/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635120ef2d647258162c5a6d,Education,6351397a2d647258162c5ade,Weather App,https://drive.google.com/file/d/1gn-CEptaa5fekDpfDxLvjoWwvU823MxM/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,635128922d647258162c5a8a,Ecommerce,635128c32d647258162c5a91,E-Commerce Application Clone,https://drive.google.com/file/d/127AQw0Vpmd8qgxagmS4rpRdC4919NEoJ/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,635128922d647258162c5a8a,Ecommerce,635138c02d647258162c5ad5,Shopping Cart,https://drive.google.com/file/d/14DBFtH-RQ-3Ph2A0jszM9dY8EwdWMbeS/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,63512b7c2d647258162c5aa6,Finance,63512baa2d647258162c5aad,Money Tracker App,https://drive.google.com/file/d/1--T7FocNg_q5vkluROc1ljmE32zU-nGp/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,63512bdb2d647258162c5ab2,Entertainment,63512c0c2d647258162c5ab8,Movie Recommendation Application based on category,https://drive.google.com/file/d/1FjIPSSw8DpVXvOsf76ze8KamXLn01f9B/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,63512bdb2d647258162c5ab2,Entertainment,635137e92d647258162c5ad2,Random JokesApp,https://drive.google.com/file/d/1pmHz8mOKcvpBR0bBIzxJWv2ObhuMhXHD/view?usp=share_link,beginner
6350e8072d647258162c5a59,Frontend Javascript,63512bdb2d647258162c5ab2,Entertainment,6351392b2d647258162c5adb,Video Streaming Application,https://drive.google.com/file/d/1TUf60ohaqbRwp-91rSXapAPzn6RrjABY/view?usp=share_link,intermediate
6350e8072d647258162c5a59,Frontend Javascript,63512c362d647258162c5abd,Music,63512c6c2d647258162c5ac3,Music Streaming Application,https://drive.google.com/file/d/19q216q_S4wBJia1QShcEozXoP2ADhLEv/view?usp=share_link,intermediate
